"Date","Price","Open","High","Low","Change %"
"Jan 03, 2018","110.735","110.665","110.735","110.185","0.03%"
"Jan 02, 2018","110.700","110.700","110.700","109.340","0.35%"
"Jan 01, 2018","110.310","110.310","110.310","110.310","-0.35%"
"Dec 31, 2017","110.700","110.700","110.700","110.700","0.00%"
"Dec 30, 2017","110.700","110.700","110.700","110.700","0.00%"
"Dec 29, 2017","110.700","110.700","110.700","110.140","0.00%"
"Dec 28, 2017","110.700","110.700","110.800","110.190","0.00%"
"Dec 27, 2017","110.700","110.700","110.700","110.590","0.00%"
"Dec 26, 2017","110.700","111.210","111.210","110.400","0.45%"
"Dec 25, 2017","110.200","110.200","110.200","110.200","-0.45%"
"Dec 24, 2017","110.700","110.700","110.700","110.700","0.00%"
"Dec 23, 2017","110.700","110.700","110.700","110.700","0.00%"
"Dec 22, 2017","110.700","110.700","110.700","110.190","-0.29%"
"Dec 21, 2017","111.020","111.040","111.150","109.920","0.61%"
"Dec 20, 2017","110.350","110.190","110.520","110.190","-0.23%"
"Dec 19, 2017","110.600","110.560","111.110","109.450","0.66%"
"Dec 18, 2017","109.875","109.875","109.875","109.185","0.00%"
"Dec 17, 2017","109.875","109.875","109.875","109.875","0.00%"
"Dec 16, 2017","109.875","109.875","109.875","109.875","0.00%"
"Dec 15, 2017","109.875","109.725","110.025","109.015","0.07%"
"Dec 14, 2017","109.800","109.200","109.800","109.090","0.27%"
"Dec 13, 2017","109.500","109.500","109.850","108.740","0.04%"
"Dec 12, 2017","109.455","107.965","109.815","107.965","1.82%"
"Dec 11, 2017","107.500","106.810","108.910","106.810","1.56%"
"Dec 10, 2017","105.850","105.850","105.850","105.850","0.00%"
"Dec 09, 2017","105.850","105.850","105.850","105.850","0.00%"
"Dec 08, 2017","105.850","106.100","106.100","105.850","0.41%"
"Dec 07, 2017","105.415","105.415","105.415","105.315","0.00%"
"Dec 06, 2017","105.415","105.545","105.545","105.395","0.16%"
"Dec 05, 2017","105.250","105.300","105.300","105.250","-0.14%"
"Dec 04, 2017","105.400","105.550","105.550","105.400","0.02%"
"Dec 03, 2017","105.375","105.375","105.375","105.375","0.00%"
"Dec 02, 2017","105.375","105.375","105.375","105.375","0.00%"
"Dec 01, 2017","105.375","105.375","105.475","105.295","0.00%"
"Nov 30, 2017","105.375","105.495","105.495","105.295","-0.04%"
"Nov 29, 2017","105.415","105.585","105.585","105.355","0.16%"
"Nov 28, 2017","105.250","105.500","105.500","105.250","-0.08%"
"Nov 27, 2017","105.330","105.600","105.600","105.330","0.14%"
"Nov 26, 2017","105.185","105.185","105.185","105.185","0.00%"
"Nov 25, 2017","105.185","105.185","105.185","105.185","0.00%"
"Nov 24, 2017","105.185","105.435","105.435","105.185","-0.11%"
"Nov 23, 2017","105.300","105.300","105.300","105.300","-0.05%"
"Nov 22, 2017","105.350","105.500","105.500","105.350","0.14%"
"Nov 21, 2017","105.200","105.240","105.240","105.200","-0.05%"
"Nov 20, 2017","105.250","105.310","105.310","105.250","-0.06%"
"Nov 19, 2017","105.315","105.315","105.315","105.315","0.00%"
"Nov 18, 2017","105.315","105.315","105.315","105.315","0.00%"
"Nov 17, 2017","105.315","105.515","105.515","105.315","0.01%"
"Nov 16, 2017","105.305","105.305","105.305","105.255","0.00%"
"Nov 15, 2017","105.305","105.535","105.535","105.305","0.05%"
"Nov 14, 2017","105.250","105.430","105.430","105.250","-0.09%"
"Nov 13, 2017","105.350","105.480","105.480","105.300","0.38%"
"Nov 12, 2017","104.950","104.950","104.950","104.950","0.00%"
"Nov 11, 2017","104.950","104.950","104.950","104.950","0.00%"
"Nov 10, 2017","104.950","104.950","104.950","104.950","-0.10%"
"Nov 09, 2017","105.050","105.150","105.150","105.050","-0.14%"
"Nov 08, 2017","105.200","105.200","105.200","105.200","-0.05%"
"Nov 07, 2017","105.250","105.250","105.250","105.250","-0.05%"
"Nov 06, 2017","105.300","105.530","105.530","105.300","0.02%"
"Nov 05, 2017","105.280","105.280","105.280","105.280","0.00%"
"Nov 04, 2017","105.280","105.280","105.280","105.280","0.00%"
"Nov 03, 2017","105.280","105.250","105.280","105.250","0.02%"
"Nov 02, 2017","105.255","105.365","105.365","105.255","0.05%"
"Nov 01, 2017","105.200","105.250","105.250","105.150","-0.17%"
"Oct 31, 2017","105.375","105.315","105.495","105.245","0.06%"
"Oct 30, 2017","105.315","105.515","105.515","105.295","-0.03%"
"Oct 29, 2017","105.350","105.350","105.350","105.350","0.00%"
"Oct 28, 2017","105.350","105.350","105.350","105.350","0.00%"
"Oct 27, 2017","105.350","105.450","105.450","105.350","-0.00%"
"Oct 26, 2017","105.355","105.435","105.455","105.335","0.05%"
"Oct 25, 2017","105.305","105.355","105.405","105.305","-0.07%"
"Oct 24, 2017","105.375","105.275","105.375","105.275","0.07%"
"Oct 23, 2017","105.300","105.530","105.530","105.300","-0.05%"
"Oct 22, 2017","105.350","105.350","105.350","105.350","0.00%"
"Oct 21, 2017","105.350","105.350","105.350","105.350","0.00%"
"Oct 20, 2017","105.350","105.450","105.450","105.300","0.14%"
"Oct 19, 2017","105.200","105.290","105.290","105.200","-0.05%"
"Oct 18, 2017","105.250","105.200","105.390","105.200","-0.05%"
"Oct 17, 2017","105.305","105.505","105.505","105.305","0.17%"
"Oct 16, 2017","105.125","105.215","105.215","105.125","-0.12%"
"Oct 15, 2017","105.250","105.250","105.250","105.250","0.00%"
"Oct 14, 2017","105.250","105.250","105.250","105.250","0.00%"
"Oct 13, 2017","105.250","105.460","105.460","105.250","0.33%"
"Oct 12, 2017","104.900","105.050","105.050","104.900","-0.17%"
"Oct 11, 2017","105.075","105.125","105.125","105.075","-0.24%"
"Oct 10, 2017","105.330","105.140","105.390","105.140","0.07%"
"Oct 09, 2017","105.255","105.255","105.255","105.255","0.00%"
"Oct 08, 2017","105.255","105.255","105.255","105.255","0.00%"
"Oct 07, 2017","105.255","105.255","105.255","105.255","0.00%"
"Oct 06, 2017","105.255","105.445","105.445","105.255","0.00%"
"Oct 05, 2017","105.250","105.450","105.450","105.250","-0.15%"
"Oct 04, 2017","105.405","105.405","105.405","105.405","0.03%"
"Oct 03, 2017","105.375","105.515","105.515","105.305","0.07%"
"Oct 02, 2017","105.300","105.300","105.300","105.300","-0.10%"
"Oct 01, 2017","105.410","105.410","105.410","105.410","0.00%"
"Sep 30, 2017","105.410","105.410","105.410","105.410","0.00%"
"Sep 29, 2017","105.410","105.500","105.510","105.380","0.01%"
"Sep 28, 2017","105.400","105.400","105.450","105.400","-0.02%"
"Sep 27, 2017","105.425","105.275","105.445","105.275","0.05%"
"Sep 26, 2017","105.375","105.505","105.505","105.325","0.03%"
"Sep 25, 2017","105.345","105.455","105.455","105.245","-0.04%"
"Sep 24, 2017","105.385","105.385","105.385","105.385","0.00%"
"Sep 23, 2017","105.385","105.385","105.385","105.385","0.00%"
"Sep 22, 2017","105.385","105.375","105.385","105.275","0.01%"
"Sep 21, 2017","105.375","105.385","105.425","105.375","0.00%"
"Sep 20, 2017","105.375","105.335","105.435","105.335","0.02%"
"Sep 19, 2017","105.350","105.460","105.460","105.350","0.02%"
"Sep 18, 2017","105.325","105.405","105.405","105.325","-0.02%"
"Sep 17, 2017","105.350","105.350","105.350","105.350","0.00%"
"Sep 16, 2017","105.350","105.350","105.350","105.350","0.00%"
"Sep 15, 2017","105.350","105.460","105.460","105.350","0.05%"
"Sep 14, 2017","105.295","105.145","105.395","105.145","0.09%"
"Sep 13, 2017","105.200","105.350","105.460","105.200","-0.13%"
"Sep 12, 2017","105.335","105.285","105.335","105.235","0.00%"
"Sep 11, 2017","105.330","105.430","105.430","105.330","0.02%"
"Sep 10, 2017","105.310","105.310","105.310","105.310","0.00%"
"Sep 09, 2017","105.310","105.310","105.310","105.310","0.00%"
"Sep 08, 2017","105.310","105.360","105.410","105.260","-0.04%"
"Sep 07, 2017","105.350","105.350","105.350","105.300","0.01%"
"Sep 06, 2017","105.340","105.180","105.340","105.040","0.00%"
"Sep 05, 2017","105.335","105.435","105.435","105.185","0.22%"
"Sep 04, 2017","105.100","105.100","105.100","105.100","0.00%"
"Sep 03, 2017","105.100","105.100","105.100","105.100","0.00%"
"Sep 02, 2017","105.100","105.100","105.100","105.100","0.00%"
"Sep 01, 2017","105.100","105.150","105.200","105.100","-0.12%"
"Aug 31, 2017","105.230","105.280","105.280","105.230","0.01%"
"Aug 30, 2017","105.215","105.165","105.315","105.165","0.06%"
"Aug 29, 2017","105.155","105.375","105.375","105.155","-0.19%"
"Aug 28, 2017","105.360","105.310","105.360","105.310","-0.01%"
"Aug 27, 2017","105.375","105.375","105.375","105.375","0.00%"
"Aug 26, 2017","105.375","105.375","105.375","105.375","0.00%"
"Aug 25, 2017","105.375","105.295","105.475","105.295","0.00%"
"Aug 24, 2017","105.375","105.365","105.475","105.325","0.02%"
"Aug 23, 2017","105.355","105.365","105.365","105.355","0.01%"
"Aug 22, 2017","105.345","105.445","105.445","105.335","0.01%"
"Aug 21, 2017","105.330","105.440","105.440","105.330","-0.02%"
"Aug 20, 2017","105.350","105.350","105.350","105.350","0.00%"
"Aug 19, 2017","105.350","105.350","105.350","105.350","0.00%"
"Aug 18, 2017","105.350","105.340","105.350","105.340","0.01%"
"Aug 17, 2017","105.340","105.460","105.460","105.340","0.01%"
"Aug 16, 2017","105.330","105.340","105.340","105.330","-0.04%"
"Aug 15, 2017","105.375","105.265","105.375","105.265","0.04%"
"Aug 14, 2017","105.330","105.330","105.330","105.330","0.12%"
"Aug 13, 2017","105.205","105.205","105.205","105.205","0.00%"
"Aug 12, 2017","105.205","105.205","105.205","105.205","0.00%"
"Aug 11, 2017","105.205","105.205","105.205","105.205","0.00%"
"Aug 10, 2017","105.205","105.205","105.205","105.205","-0.15%"
"Aug 09, 2017","105.360","105.460","105.460","105.360","0.10%"
"Aug 08, 2017","105.250","105.260","105.300","105.250","-0.07%"
"Aug 07, 2017","105.320","105.420","105.420","105.310","-0.04%"
"Aug 06, 2017","105.360","105.360","105.360","105.360","0.03%"
"Aug 05, 2017","105.330","105.330","105.330","105.330","0.00%"
"Aug 04, 2017","105.330","105.340","105.350","105.330","0.00%"
"Aug 03, 2017","105.330","105.350","105.440","105.290","-0.03%"
"Aug 02, 2017","105.360","105.430","105.460","105.320","0.02%"
"Aug 01, 2017","105.335","105.455","105.455","105.285","-0.06%"
"Jul 31, 2017","105.400","105.460","105.460","105.400","0.04%"
"Jul 30, 2017","105.355","105.355","105.355","105.355","0.00%"
"Jul 29, 2017","105.355","105.355","105.355","105.355","0.00%"
"Jul 28, 2017","105.355","105.455","105.455","105.345","0.01%"
"Jul 27, 2017","105.340","105.440","105.440","105.320","0.01%"
"Jul 26, 2017","105.325","105.445","105.455","105.245","0.05%"
"Jul 25, 2017","105.270","105.350","105.370","105.270","-0.04%"
"Jul 24, 2017","105.310","105.410","105.410","105.310","0.10%"
"Jul 23, 2017","105.205","105.205","105.205","105.205","0.00%"
"Jul 22, 2017","105.205","105.205","105.205","105.205","0.00%"
"Jul 21, 2017","105.205","105.395","105.395","105.195","-0.07%"
"Jul 20, 2017","105.280","105.320","105.390","105.280","0.07%"
"Jul 19, 2017","105.205","105.345","105.345","105.205","-0.04%"
"Jul 18, 2017","105.250","105.150","105.430","105.150","0.04%"
"Jul 17, 2017","105.205","105.355","105.355","105.205","-0.01%"
"Jul 16, 2017","105.220","105.220","105.220","105.220","0.00%"
"Jul 15, 2017","105.220","105.220","105.220","105.220","0.00%"
"Jul 14, 2017","105.220","105.180","105.220","105.130","0.02%"
"Jul 13, 2017","105.200","105.050","105.350","105.050","0.09%"
"Jul 12, 2017","105.110","105.210","105.260","105.110","-0.08%"
"Jul 11, 2017","105.190","105.340","105.340","105.140","0.03%"
"Jul 10, 2017","105.160","105.360","105.460","105.160","-0.65%"
"Jul 09, 2017","105.850","105.850","105.850","105.850","0.00%"
"Jul 08, 2017","105.850","105.850","105.850","105.850","0.00%"
"Jul 07, 2017","105.850","105.500","105.900","105.500","-0.09%"
"Jul 06, 2017","105.950","108.000","108.000","105.950","-1.94%"
"Jul 05, 2017","108.050","108.160","108.660","108.050","3.08%"
"Jul 04, 2017","104.825","104.835","104.835","104.825","-0.03%"
"Jul 03, 2017","104.860","104.860","104.860","104.860","0.00%"
"Jul 02, 2017","104.860","104.860","104.860","104.860","0.00%"
"Jul 01, 2017","104.860","104.860","104.860","104.860","0.00%"
"Jun 30, 2017","104.860","104.970","104.970","104.860","0.00%"
"Jun 29, 2017","104.860","104.860","104.860","104.780","0.01%"
"Jun 28, 2017","104.850","104.780","104.850","104.730","0.05%"
"Jun 27, 2017","104.800","104.820","104.820","104.800","-0.04%"
"Jun 26, 2017","104.840","104.820","104.870","104.770","-0.00%"
"Jun 25, 2017","104.845","104.845","104.845","104.845","0.00%"
"Jun 24, 2017","104.845","104.845","104.845","104.845","0.00%"
"Jun 23, 2017","104.845","104.785","104.845","104.785","0.04%"
"Jun 22, 2017","104.805","104.815","104.865","104.805","-0.02%"
"Jun 21, 2017","104.825","104.895","104.895","104.825","-0.02%"
"Jun 20, 2017","104.850","104.940","104.940","104.800","0.03%"
"Jun 19, 2017","104.815","104.955","104.955","104.815","0.04%"
"Jun 18, 2017","104.775","104.775","104.775","104.775","0.00%"
"Jun 17, 2017","104.775","104.775","104.775","104.775","-0.05%"
"Jun 16, 2017","104.830","104.810","104.830","104.810","0.01%"
"Jun 15, 2017","104.815","104.915","104.915","104.815","0.01%"
"Jun 14, 2017","104.805","104.865","104.865","104.805","-0.01%"
"Jun 13, 2017","104.815","104.925","104.925","104.815","0.11%"
"Jun 12, 2017","104.700","104.910","104.910","104.650","-0.10%"
"Jun 11, 2017","104.800","104.800","104.800","104.800","0.00%"
"Jun 10, 2017","104.800","104.800","104.800","104.800","0.00%"
"Jun 09, 2017","104.800","104.910","104.910","104.800","-0.04%"
"Jun 08, 2017","104.840","104.950","104.950","104.840","0.00%"
"Jun 07, 2017","104.840","104.910","104.910","104.840","-0.01%"
"Jun 06, 2017","104.850","104.600","104.860","104.600","0.11%"
"Jun 05, 2017","104.740","104.710","104.740","104.710","0.04%"
"Jun 04, 2017","104.700","104.700","104.700","104.700","0.00%"
"Jun 03, 2017","104.700","104.700","104.700","104.700","0.00%"
"Jun 02, 2017","104.700","104.900","104.910","104.700","-0.05%"
"Jun 01, 2017","104.755","104.845","104.965","104.755","-0.05%"
"May 31, 2017","104.810","104.930","104.930","104.810","-0.01%"
"May 30, 2017","104.825","104.925","104.925","104.815","0.02%"
"May 29, 2017","104.800","104.800","104.800","104.800","0.00%"
"May 28, 2017","104.800","104.800","104.800","104.800","0.00%"
"May 27, 2017","104.800","104.800","104.800","104.800","0.00%"
"May 26, 2017","104.800","104.910","104.910","104.800","0.01%"
"May 25, 2017","104.790","104.890","104.890","104.780","-0.05%"
"May 24, 2017","104.845","104.935","104.935","104.835","0.01%"
"May 23, 2017","104.835","104.935","104.935","104.835","0.01%"
"May 22, 2017","104.825","104.925","104.925","104.765","0.03%"
"May 21, 2017","104.795","104.795","104.795","104.795","0.00%"
"May 20, 2017","104.795","104.795","104.795","104.795","0.00%"
"May 19, 2017","104.795","104.855","104.905","104.795","-0.02%"
"May 18, 2017","104.815","104.795","104.855","104.795","-0.01%"
"May 17, 2017","104.825","104.825","104.825","104.825","-0.02%"
"May 16, 2017","104.850","104.950","104.950","104.850","0.05%"
"May 15, 2017","104.800","104.880","104.880","104.800","0.02%"
"May 14, 2017","104.775","104.775","104.775","104.775","0.00%"
"May 13, 2017","104.775","104.775","104.775","104.775","0.00%"
"May 12, 2017","104.775","104.865","104.865","104.775","0.07%"
"May 11, 2017","104.700","104.850","104.850","104.700","-0.10%"
"May 10, 2017","104.800","104.900","104.900","104.750","-0.08%"
"May 09, 2017","104.885","104.895","104.895","104.795","0.07%"
"May 08, 2017","104.815","104.915","104.915","104.805","0.06%"
"May 07, 2017","104.750","104.750","104.750","104.750","0.00%"
"May 06, 2017","104.750","104.750","104.750","104.750","0.00%"
"May 05, 2017","104.750","104.880","104.880","104.750","-0.05%"
"May 04, 2017","104.800","104.880","104.880","104.800","0.14%"
"May 03, 2017","104.650","104.750","104.870","104.650","-0.11%"
"May 02, 2017","104.760","104.840","104.840","104.600","0.06%"
"May 01, 2017","104.700","104.750","104.750","104.700","-0.02%"
"Apr 30, 2017","104.725","104.725","104.725","104.725","0.00%"
"Apr 29, 2017","104.725","104.725","104.725","104.725","0.00%"
"Apr 28, 2017","104.725","104.825","104.825","104.725","-0.02%"
"Apr 27, 2017","104.750","104.900","104.900","104.620","0.12%"
"Apr 26, 2017","104.625","104.675","104.675","104.575","-0.10%"
"Apr 25, 2017","104.725","104.775","104.825","104.725","-0.08%"
"Apr 24, 2017","104.805","104.805","104.805","104.805","0.00%"
"Apr 23, 2017","104.800","104.800","104.800","104.800","0.00%"
"Apr 22, 2017","104.800","104.800","104.900","104.800","0.00%"
"Apr 21, 2017","104.800","104.800","104.900","104.800","0.00%"
"Apr 20, 2017","104.795","104.795","104.795","104.695","-0.03%"
"Apr 19, 2017","104.830","104.950","105.020","104.830","0.00%"
"Apr 18, 2017","104.830","104.920","104.920","104.830","-0.04%"
"Apr 17, 2017","104.870","104.930","104.930","104.850","0.04%"
"Apr 16, 2017","104.825","104.825","104.825","104.825","0.00%"
"Apr 15, 2017","104.825","104.825","104.825","104.825","0.00%"
"Apr 14, 2017","104.825","104.895","104.895","104.775","-0.02%"
"Apr 13, 2017","104.845","104.965","104.965","104.845","0.04%"
"Apr 12, 2017","104.800","104.910","104.910","104.800","0.09%"
"Apr 11, 2017","104.705","104.835","104.835","104.705","-0.13%"
"Apr 10, 2017","104.840","104.940","104.940","104.830","0.02%"
"Apr 09, 2017","104.820","104.820","104.820","104.820","0.00%"
"Apr 08, 2017","104.820","104.820","104.820","104.820","0.00%"
"Apr 07, 2017","104.820","104.670","104.820","104.620","0.01%"
"Apr 06, 2017","104.810","104.910","104.910","104.760","0.11%"
"Apr 05, 2017","104.700","104.750","104.750","104.700","-0.10%"
"Apr 04, 2017","104.800","104.850","104.850","104.800","-0.01%"
"Apr 03, 2017","104.810","104.920","104.920","104.760","0.00%"
"Apr 02, 2017","104.810","104.810","104.810","104.810","0.00%"
"Apr 01, 2017","104.810","104.810","104.810","104.810","0.00%"
"Mar 31, 2017","104.810","104.910","104.910","104.800","0.00%"
"Mar 30, 2017","104.810","104.840","104.840","104.740","0.00%"
